isbn,titulo,Autor,precio,link,categoria
9788494543739,Pride And Prejudice,"AUSTEN, JANE",8991,https://www.antartica.cl/pride-and-prejudice-9788494543739.html,Literatura
9789566165828,Pideme Lo Que Quieras Y Yo Te Lo Dare (Pideme Lo Que Quieras #4),"MAXWELL, MEGAN",13900,https://www.antartica.cl/pideme-lo-que-quieras-y-yo-te-lo-dare-pideme-lo-que-quieras-4-9789566165828.html,Literatura
9789506447229,Si Te Gusta La Oscuridad,"KING, STEPHEN",27000,https://www.antartica.cl/si-te-gusta-la-oscuridad-9789506447229.html,Literatura
9789566293446,Asesinato En El Orient Express,"CHRISTIE, AGATHA",10900,https://www.antartica.cl/asesinato-en-el-orient-express-9789566293446.html,Literatura
9789566167204,Mirame Y Besame (Las Guerreras Maxwell #8),"MAXWELL, MEGAN",23900,https://www.antartica.cl/mirame-y-besame-las-guerreras-maxwell-8-9789566167204.html,Literatura
9789566167211,Libre Como El Viento (Las Guerreras Maxwell #9),"MAXWELL, MEGAN",23900,https://www.antartica.cl/libre-como-el-viento-las-guerreras-maxwell-9-9789566167211.html,Literatura
9789566293736,Y Ahora Supera Mi Beso,"MAXWELL, MEGAN",14900,https://www.antartica.cl/y-ahora-supera-mi-beso-9789566293736.html,Literatura
9789569583780,El Lugar Sin Límites,"DONOSO, JOSE",13600,https://www.antartica.cl/el-lugar-sin-limites-9789569583780.html,Literatura
9789566129158,Tormenta En La Villa De Las Telas (La Villa De Las Telas #5),"JACOBS, ANNE",12100,https://www.antartica.cl/tormenta-en-la-villa-de-las-telas-la-villa-de-las-telas-5-9789566129158.html,Literatura
9788433999559,Bonsai,"ZAMBRA, ALEJANDRO",19000,https://www.antartica.cl/bonsai-9788433999559.html,Literatura
9789566129387,Casa De Los Espiritus (Relanzamiento),"ALLENDE, ISABEL",22000,https://www.antartica.cl/casa-de-los-espiritus-relanzamiento-9789566129387.html,Literatura
9788419087263,Iliada Y Odisea,HOMERO,26991,https://www.antartica.cl/iliada-y-odisea-9788419087263.html,Literatura
9789566180258,Cumbres Borrascosas,"BRONTE, EMILY",12900,https://www.antartica.cl/cumbres-borrascosas-9789566180258.html,Literatura
9788439740728,Coronel No Tiene Quien Le Escriba. Ilustrado,"GARCIA MARQUEZ, GABRIEL",16000,https://www.antartica.cl/coronel-no-tiene-quien-le-escriba-ilustrado-9788439740728.html,Literatura
9788413145303,El Exorcista,"BLATTY, WILLIAM PETER",14000,https://www.antartica.cl/el-exorcista-9788413145303.html,Literatura
9788497930147,El Fugitivo,"KING, STEPHEN",13000,https://www.antartica.cl/el-fugitivo-9788497930147.html,Literatura
9788426420787,La Amiga Estupenda (Dos Amigas 1),"FERRANTE, ELENA",19000,https://www.antartica.cl/la-amiga-estupenda-dos-amigas-1-9788426420787.html,Literatura
9789564085975,Tiempos Mejores,"SELUME, JORGE",15120,https://www.antartica.cl/tiempos-mejores-9789564085975.html,Literatura
9788497945721,Nuestra Señora De Paris. El Jorobado De Notredam,"JAMES, HENRY",14392,https://www.antartica.cl/nuestra-senora-de-paris-el-jorobado-de-notredam-9788497945721.html,Literatura
