isbn,titulo,Autor,precio,link,categoria
9786287649460,Abundancia,"ARRAIZA, JAVIER
CHOPRA, DEEPAK",19000,https://www.antartica.cl/abundancia-9786287649460.html,Cuerpo y mente
9789585677166,El Poder De Los Habitos,"DUHIGG, CHARLES",19000,https://www.antartica.cl/el-poder-de-los-habitos-9789585677166.html,Cuerpo y mente
9789502817552,Vivir En La Luz,"ARRAIZA, JAVIER
CHOPRA, DEEPAK",11900,https://www.antartica.cl/vivir-en-la-luz-9789502817552.html,Cuerpo y mente
9789566393115,Ser Feliz Es Facil,"VILASECA, BORJA",13300,https://www.antartica.cl/ser-feliz-es-facil-9789566393115.html,Cuerpo y mente
9789877371406,La Venganza Del Punto Clave,"GLADWELL, MALCOLM",19000,https://www.antartica.cl/la-venganza-del-punto-clave-9789877371406.html,Cuerpo y mente
9780241705575,Plantas Medicinales,"CHEVALLIE, ANDREW",25000,https://www.antartica.cl/plantas-medicinales-9780241705575.html,Cuerpo y mente
9789585477087,Liderazgo,"GOLEMAN, DANIEL",14000,https://www.antartica.cl/liderazgo-9789585477087.html,Cuerpo y mente
9789564087023,A MI PROPIO RITMO,"RAMIREZ, STEFANY",17900,https://www.antartica.cl/a-mi-propio-ritmo-9789564087023.html,Cuerpo y mente
9789564087047,HACIA EL SENTIDO,"PUTZ, NICOLE",17900,https://www.antartica.cl/hacia-el-sentido-9789564087047.html,Cuerpo y mente
9789562586870,El Poder Del Apego En Pareja,"GRUNERT FERNANDEZ, MARIA SOLEDAD",14000,https://www.antartica.cl/el-poder-del-apego-en-pareja-9789562586870.html,Cuerpo y mente
9789569975714,Decir Si A La Vida,"GARRIGA, JOAN",18900,https://www.antartica.cl/decir-si-a-la-vida-9789569975714.html,Cuerpo y mente
9798888501054,Cura La Tiroides Con Ayurveda,"TEITELBAUM, MARIANNE",19840,https://www.antartica.cl/cura-la-tiroides-con-ayurveda-9798888501054.html,Cuerpo y mente
9798888501078,Abundancia De Los Angeles,"WOMACK, BELINDA",20900,https://www.antartica.cl/abundancia-de-los-angeles-9798888501078.html,Cuerpo y mente
9798888501481,Runas Para La Bruja Verde,"MIELE, NICOLETTE",26780,https://www.antartica.cl/runas-para-la-bruja-verde-9798888501481.html,Cuerpo y mente
9780988221895,Recetas El Poder Del Metabolismo,"SUAREZ, FRANK",22040,https://www.antartica.cl/recetas-el-poder-del-metabolismo-9780988221895.html,Cuerpo y mente
,,,,,Cuerpo y mente
9780988221895,Recetas El Poder Del Metabolismo,"SUAREZ, FRANK",22040,https://www.antartica.cl/recetas-el-poder-del-metabolismo-9780988221895.html,Cuerpo y mente
9788449461323,Como Aprender La Excelencia,"POTTERAT, ERIC",28450,https://www.antartica.cl/como-aprender-la-excelencia-9788449461323.html,Cuerpo y mente
9798888501030,Ritos De Veneracion Del Curanderismo,"BUENAFLOR, ERIKA",23100,https://www.antartica.cl/ritos-de-veneracion-del-curanderismo-9798888501030.html,Cuerpo y mente
9788411212854,Como Sonreir,"NHAT HANH, THICH",17900,https://www.antartica.cl/como-sonreir-9788411212854.html,Cuerpo y mente
9788419130273,Deberias Hablar Con Alguien,"GOTTLIEB, LORI",15900,https://www.antartica.cl/deberias-hablar-con-alguien-9788419130273.html,Cuerpo y mente
9788416344987,Como Estudiar Magia,"LYONS, SARAH",24900,https://www.antartica.cl/como-estudiar-magia-9788416344987.html,Cuerpo y mente
9788418714610,Psicoterapia Para El Mal De Amores,"BOLINCHES, ANTONIO",19900,https://www.antartica.cl/psicoterapia-para-el-mal-de-amores-9788418714610.html,Cuerpo y mente
9788418714566,Activa Tu Vida,"HILL, JOE",24900,https://www.antartica.cl/activa-tu-vida-9788418714566.html,Cuerpo y mente
9788418714658,"Yo, Por Mi","KUBURIC, SARA",21900,https://www.antartica.cl/yo-por-mi-9788418714658.html,Cuerpo y mente
9788410121133,La Quietud Es La Clave,"HOLIDAY, RYAN",21600,https://www.antartica.cl/la-quietud-es-la-clave-9788410121133.html,Cuerpo y mente
