isbn,titulo,Autor,precio,link,categoria
9791254990087,Los Elementos De La Inversion,"BURTON G., MALKIEL",20000,https://www.antartica.cl/los-elementos-de-la-inversion-9791254990087.html,Economia y administracion
9789878935942,La Solucion De Los Innovadores,"CHRISTENSEN, CLAYTON M.",21080,https://www.antartica.cl/la-solucion-de-los-innovadores-9789878935942.html,Economia y administracion
9791254990032,El Metodo Warren Buffett,"HAGSTROM, ROBERT G.",26100,https://www.antartica.cl/el-metodo-warren-buffett-9791254990032.html,Economia y administracion
9791254990018,El Marketing En Redes Sociales: Un Enfoque Practico,"KOTLER, PHILIP",26100,https://www.antartica.cl/el-marketing-en-redes-sociales-un-enfoque-practico-9791254990018.html,Economia y administracion
9789878935331,Desempeño En La Practica,"ALLES, MARTHA",31840,https://www.antartica.cl/desempeno-en-la-practica-9789878935331.html,Economia y administracion
9791254990070,Como Piensa Warren Buffett,"HAGSTROM, ROBERT G.",25200,https://www.antartica.cl/como-piensa-warren-buffett-9791254990070.html,Economia y administracion
9789878935577,Codigo Futuro,"MARTORELL, MARTIN",15810,https://www.antartica.cl/codigo-futuro-9789878935577.html,Economia y administracion
9788416997817,El Poder De Una Vez Mas,"MYLETT, ED",18900,https://www.antartica.cl/el-poder-de-una-vez-mas-9788416997817.html,Economia y administracion
9789566195672,"Primero, Lo Primero","COVEY, STEPHEN R.",26900,https://www.antartica.cl/primero-lo-primero-9789566195672.html,Economia y administracion
9789569993442,Poder Y Progreso,"ACEMOGLU, DARON",26320,https://www.antartica.cl/poder-y-progreso-9789569993442.html,Economia y administracion
9789564162539,Liderazgo Sin Secretos,"OJEDA SAAVEDRA, AMANCIO",13000,https://www.antartica.cl/liderazgo-sin-secretos-9789564162539.html,Economia y administracion
9789566195764,30 Principios De Un Blacklion,"KLARIC, JURGEN",18320,https://www.antartica.cl/30-principios-de-un-blacklion-9789566195764.html,Economia y administracion
9789566065135,Todo Lo Que He Aprendido Con La Psicologia Economica,"THALER, RICHARD H.",25900,https://www.antartica.cl/todo-lo-que-he-aprendido-con-la-psicologia-economica-9789566065135.html,Economia y administracion
9789564084282,Rodeado De Idiotas,"ERIKSON, THOMAS",15920,https://www.antartica.cl/rodeado-de-idiotas-9789564084282.html,Economia y administracion
9786071677730,El Capitalismo Del Quinto Kondratiev,VARIO AUTORES,18900,https://www.antartica.cl/el-capitalismo-del-quinto-kondratiev-9786071677730.html,Economia y administracion
9788428397186,Tratamiento Y Analisis De La Informacion De Mercados,"LLORENTE PARDO, SUSANA",14990,https://www.antartica.cl/tratamiento-y-analisis-de-la-informacion-de-mercados-9788428397186.html,Economia y administracion
9789706135520,Trabajo Impulsado Por El Conocimiento,CUTCHERGERSHENFELD,38134,https://www.antartica.cl/trabajo-impulsado-por-el-conocimiento-9789706135520.html,Economia y administracion
9788415683025,Sistemas De Archivo Y Documentacion 2.0 En La Empresa,"LONDOÑO, M.C.",22490,https://www.antartica.cl/sistemas-de-archivo-y-documentacion-20-en-la-empresa-9788415683025.html,Economia y administracion
9788497323031,Sistema Economico Mundial,"GEMMA DURAN ROMERO
JOSÉ MANUEL GARCÍA DE LA CRUZ",37900,https://www.antartica.cl/sistema-economico-mundial-9788497323031.html,Economia y administracion
