isbn,titulo,Autor,precio,link,categoria
9789564082950,La Gran Aventura Del Conocimiento,"JIMENEZ, LESLIE",18900,https://www.antartica.cl/la-gran-aventura-del-conocimiento-9789564082950.html,Ciencias Exactas
9789569948244,La Fantasia De Volar,"DAWKINS, RICHARD",22900,https://www.antartica.cl/la-fantasia-de-volar-9789569948244.html,Ciencias Exactas
9789566195061,Mensajero De Las Estrellas,"DEGRASSE TYSON, NEIL",20900,https://www.antartica.cl/mensajero-de-las-estrellas-9789566195061.html,Ciencias Exactas
9789569961441,Tiempo De Incertidumbre,"HURTER, TOBIAS",26900,https://www.antartica.cl/tiempo-de-incertidumbre-9789569961441.html,Ciencias Exactas
9789564061344,Ningun Problema,"VARGAS DIAZ, CLAUDIA",11989,https://www.antartica.cl/ningun-problema-9789564061344.html,Ciencias Exactas
,,,,,Ciencias Exactas
9788428216678,Lehninger. Principios De Bioquimica (7° Edicion),"NELSON, D.L.",179991,https://www.antartica.cl/lehninger-principios-de-bioquimica-7-edicion-9788428216678.html,Ciencias Exactas
9789566195115,El Frigorifico De Einstein,"SEN, PAUL",25900,https://www.antartica.cl/el-frigorifico-de-einstein-9789566195115.html,Ciencias Exactas
9789569993220,Cuestion De Olfato,"HANSSON, BILL",19490,https://www.antartica.cl/cuestion-de-olfato-9789569993220.html,Ciencias Exactas
9789569993237,Numeros Increibles,"STEWART, IAN",23900,https://www.antartica.cl/numeros-increibles-9789569993237.html,Ciencias Exactas
9783836573337,Science Ilustration. A History Of Visual Knowledge From The 15th Century To Today,TASCHEN,86800,https://www.antartica.cl/science-ilustration-a-history-of-visual-knowledge-from-the-15th-century-to-today-9783836573337.html,Ciencias Exactas
9789566042884,Otros Mundos,"HALLIDAY, THOMAS",,https://www.antartica.cl/otros-mundos-9789566042884.html,Ciencias Exactas
9788491993889,¿Para Que Sirven Las Matematicas?,"STEWART, IAN",27900,https://www.antartica.cl/para-que-sirven-las-matematicas-9788491993889.html,Ciencias Exactas
9789566165439,Brevisima Historia Del Tiempo,"HAWKING, STEPHEN",9520,https://www.antartica.cl/brevisima-historia-del-tiempo-9789566165439.html,Ciencias Exactas
9789877950410,Una Serie De Eventos Afortunados,"CARROLL, SEAN",17000,https://www.antartica.cl/una-serie-de-eventos-afortunados-9789877950410.html,Ciencias Exactas
9789566042778,Viaje Al Big Bang,"HAMUY, MARIO",17000,https://www.antartica.cl/viaje-al-big-bang-9789566042778.html,Ciencias Exactas
9789686708141,Matematicas,"SANTAMARIA, JOAQUIN",22491,https://www.antartica.cl/matematicas-9789686708141.html,Ciencias Exactas
9788429114607,Conducir Es Sencillo,"WESTRUP, ARTHUR",29691,https://www.antartica.cl/conducir-es-sencillo-9788429114607.html,Ciencias Exactas
9786077476924,Excusas Para No Pensar,"PUNSET, EDUARDO",12900,https://www.antartica.cl/excusas-para-no-pensar-9786077476924.html,Ciencias Exactas
9788429176094,Nomenclatura De Las Sustancias Quimicas (5° Edicion),"PETERSON, W. R.",19992,https://www.antartica.cl/nomenclatura-de-las-sustancias-quimicas-5-edicion-9788429176094.html,Ciencias Exactas
