isbn,titulo,Autor,precio,link,categoria
9788416407101,Ganchillo Para Principiantes,"SHRIMPTON, SARAH",18900,https://www.antartica.cl/ganchillo-para-principiantes-9788416407101.html,Entretencion y manualidades
9788497944960,Yoga Segun La Naturaleza,"PIPPINATO, SONIA",11192,https://www.antartica.cl/yoga-segun-la-naturaleza-9788497944960.html,Entretencion y manualidades
9788497944595,Yoga,"KARPEL OREN, GOLDIE",15192,https://www.antartica.cl/yoga-9788497944595.html,Entretencion y manualidades
9788497944984,Tecnicas De Respiracion En El Yoga,"MORELLI, MAURIZIO",11192,https://www.antartica.cl/tecnicas-de-respiracion-en-el-yoga-9788497944984.html,Entretencion y manualidades
9788497944601,Tai Chi,"WOLLERING, LORETTA M.",15192,https://www.antartica.cl/tai-chi-9788497944601.html,Entretencion y manualidades
9788497944588,Pilates,"EISEN, ISABEL",15192,https://www.antartica.cl/pilates-9788497944588.html,Entretencion y manualidades
9788497945127,Papiroflexia Creativa,"MARTOS, ALEXIS",11691,https://www.antartica.cl/papiroflexia-creativa-9788497945127.html,Entretencion y manualidades
9789873981302,Moda Crochet 2022,"VERCELLI, VERONICA",14170,https://www.antartica.cl/moda-crochet-2022-9789873981302.html,Entretencion y manualidades
9789873981296,El Arte De Tejer 2022,"VERCELLI, VERONICA",14170,https://www.antartica.cl/el-arte-de-tejer-2022-9789873981296.html,Entretencion y manualidades
9789566063469,El Circo De Los Pueblos,"LLADOS, JOSE IGNACIO",12600,https://www.antartica.cl/el-circo-de-los-pueblos-9789566063469.html,Entretencion y manualidades
,,,,,Entretencion y manualidades
9789502417066,Jardines Verticales Y Terrazas Verdes,"BURGUEÑO, GABRIEL",14720,https://www.antartica.cl/jardines-verticales-y-terrazas-verdes-9789502417066.html,Entretencion y manualidades
9789561236288,Entretejidos,"LOPEZ DE LERIDA, JIMENA",11590,https://www.antartica.cl/entretejidos-9789561236288.html,Entretencion y manualidades
9789974901155,60 Accesorios De Moda En Macrame Y Cuentas,LEXUS EDITORES,21990,https://www.antartica.cl/60-accesorios-de-moda-en-macrame-y-cuentas-9789974901155.html,Entretencion y manualidades
9788418459894,Guia Practica Para Una Vida Autosuficiente,"STRAWBRIDGE, DICK",40600,https://www.antartica.cl/guia-practica-para-una-vida-autosuficiente-9788418459894.html,Entretencion y manualidades
9788418075490,Como Ser Un Super Artista,"CARROLL, HENRY",17400,https://www.antartica.cl/como-ser-un-super-artista-9788418075490.html,Entretencion y manualidades
9789684096820,"Mujeres, Defiendanse : No Mas Victimas Indefensas : Expertos Les Ensen",Sam Allred,11107,https://www.antartica.cl/mujeres-defiendanse-no-mas-victimas-indefensas-expertos-les-ensen-9789684096820.html,Entretencion y manualidades
9789563609622,777. La Historia De Los Ultimos Idolos Albos,"ABARZUA, ESTEBAN",13230,https://www.antartica.cl/777-la-historia-de-los-ultimos-idolos-albos-9789563609622.html,Entretencion y manualidades
